date,code,open,high,low,close
10/18/2017,801020,3574.27,3584.06,3532.81,3540.57
10/17/2017,801020,3589.99,3598.54,3568.87,3572.57
10/16/2017,801020,3642.02,3642.02,3587.14,3609.72
10/13/2017,801020,3614.96,3638.89,3612.41,3638.89
10/12/2017,801020,3659.52,3659.57,3568.02,3612.8
10/11/2017,801020,3665.98,3678.29,3649.53,3665.72
10/10/2017,801020,3698.01,3698.01,3650.58,3668.76
10/9/2017,801020,3734.76,3742.57,3691.83,3701.43
9/29/2017,801020,3685.94,3718.67,3672.02,3697.97
9/28/2017,801020,3723.48,3727.42,3692.29,3696.09
9/27/2017,801020,3701.25,3752.67,3701.25,3738.48
9/26/2017,801020,3651.07,3707.38,3651.07,3707.32
9/25/2017,801020,3679.02,3681.65,3634.36,3640.03
9/22/2017,801020,3695.8,3710.67,3656.61,3696.3
9/21/2017,801020,3783.59,3798.23,3720.43,3720.43
9/20/2017,801020,3746.77,3791.17,3730.55,3791.17
9/19/2017,801020,3756.64,3763.38,3727.21,3743.87
9/18/2017,801020,3717.86,3753.79,3717.86,3749.79
9/15/2017,801020,3829.94,3839.84,3719.81,3733.57
9/14/2017,801020,3897.29,3906.11,3827.97,3842.55
9/13/2017,801020,3861.39,3913.15,3842.31,3906.11
9/12/2017,801020,3900.17,3944.49,3864.39,3877.65
9/11/2017,801020,3791.54,3861.71,3777.76,3861.09
9/8/2017,801020,3802.48,3859.73,3794.64,3825.87
9/7/2017,801020,3851.44,3859.63,3788.66,3793.95
9/6/2017,801020,3803.72,3870.33,3799.02,3851.99
9/5/2017,801020,3842.9,3850.77,3779.16,3831.28
9/4/2017,801020,3904.31,3910.28,3829.92,3851.54
9/1/2017,801020,3777.79,3905.87,3777.79,3846.26
8/31/2017,801020,3676.03,3709.17,3664.86,3706.35
8/30/2017,801020,3613.89,3713.76,3612.27,3686.54
8/29/2017,801020,3637.85,3676.33,3621.32,3630.64
8/28/2017,801020,3595.89,3649.28,3586.41,3648.17
8/25/2017,801020,3536.29,3624.09,3514.29,3607.44
8/24/2017,801020,3526.98,3535.76,3497.3,3510.61
8/23/2017,801020,3546.42,3550.09,3490.28,3511.89
8/22/2017,801020,3583.75,3591.91,3556.72,3572.16
8/21/2017,801020,3548.21,3603.22,3542.3,3593.39
8/18/2017,801020,3523.9,3551.71,3517.25,3549.62
8/17/2017,801020,3546.55,3557.05,3504.74,3555.31
8/16/2017,801020,3515.18,3528.88,3471.23,3496.75
8/15/2017,801020,3497.18,3524.93,3477.48,3509.47
8/14/2017,801020,3484.71,3525.14,3473.51,3514.19
8/11/2017,801020,3609.66,3633.94,3470.38,3484.89
8/10/2017,801020,3652.2,3660.1,3611.5,3644.64
8/9/2017,801020,3593.38,3695.54,3571.47,3690.36
8/8/2017,801020,3621.7,3647.22,3574.29,3583.59
8/7/2017,801020,3556.52,3626.62,3511.54,3625.04
8/4/2017,801020,3583.24,3679.85,3569.16,3569.16
8/3/2017,801020,3537.05,3583.95,3537.05,3583.95
8/2/2017,801020,3530.46,3622.12,3523.09,3554.67
8/1/2017,801020,3589.67,3589.67,3524.11,3538.87
7/31/2017,801020,3500.53,3597.92,3500.45,3594.89
7/28/2017,801020,3436.25,3491.03,3435.72,3484.32
7/27/2017,801020,3506.59,3506.59,3416.95,3447.9
7/26/2017,801020,3510.36,3528.15,3498.29,3514.13
7/25/2017,801020,3511.91,3515.52,3479.49,3506.24
7/24/2017,801020,3523.19,3554.77,3501.09,3513.99
7/20/2017,801020,3525.15,3533.83,3505.19,3528.62
7/19/2017,801020,3403.6,3537.89,3403.6,3535.05
7/18/2017,801020,3290.77,3397.51,3290.44,3397.51
7/17/2017,801020,3358.46,3370.5,3248.17,3308.89
7/14/2017,801020,3367.64,3371.49,3348.84,3368.69
7/13/2017,801020,3354.02,3402.4,3349.96,3373.98
7/12/2017,801020,3334.51,3354.8,3296.99,3354.41
7/11/2017,801020,3393.7,3394.11,3329.1,3331.73
7/10/2017,801020,3387.8,3428.47,3385.34,3399.03
7/7/2017,801020,3407.91,3456.38,3396.6,3454.16
7/6/2017,801020,3393.58,3425.68,3382.22,3420.53
7/5/2017,801020,3369.8,3389.43,3366.66,3385.83
7/4/2017,801020,3362.13,3371.76,3353.2,3360.33
7/3/2017,801020,3328.74,3368.95,3324.9,3368.95
6/30/2017,801020,3318.24,3330.69,3312.09,3326.59
6/29/2017,801020,3305.13,3348.59,3304.72,3330.77
6/28/2017,801020,3294.47,3313.91,3289.56,3296.51
6/27/2017,801020,3275.14,3309.83,3271.58,3304.73
6/26/2017,801020,3243.11,3279.32,3240.52,3279.24
6/23/2017,801020,3234.71,3249.75,3205.6,3245.12
6/22/2017,801020,3277.13,3288.94,3243.95,3243.95
6/21/2017,801020,3292.02,3292.05,3260.17,3276.93
6/20/2017,801020,3295.48,3296.76,3282.36,3289.72
6/19/2017,801020,3271.09,3303.59,3265.33,3294.44
6/16/2017,801020,3261.42,3270.01,3251.9,3262.97
6/15/2017,801020,3245.53,3271.15,3244.7,3265.83
6/14/2017,801020,3257.25,3269.12,3247.59,3254.52
6/13/2017,801020,3197.25,3271.03,3196.96,3264.79
6/12/2017,801020,3231.47,3232.46,3203.67,3206.51
6/9/2017,801020,3230.8,3238.61,3218.37,3237.45
6/8/2017,801020,3238.31,3243.63,3227.6,3235.2
6/7/2017,801020,3202.93,3246.52,3200.49,3246.52
6/6/2017,801020,3191,3203.93,3183.29,3203.93
6/5/2017,801020,3184.22,3215.73,3184.22,3201.63
6/2/2017,801020,3123.25,3177.58,3115.52,3176.5
6/1/2017,801020,3181.09,3181.4,3138.02,3138.02
5/31/2017,801020,3240.44,3241.2,3198.69,3198.69
5/26/2017,801020,3210.78,3240.64,3207.43,3226.81
5/25/2017,801020,3161.97,3227.16,3139.28,3227.09
5/24/2017,801020,3124.44,3168.53,3097.77,3168.53
5/23/2017,801020,3207.72,3207.75,3153.65,3155.54
5/22/2017,801020,3257.75,3265.81,3214.79,3225.86
5/19/2017,801020,3226.96,3257.38,3226.96,3251.26
5/18/2017,801020,3164.11,3201.73,3164.11,3198.92
5/17/2017,801020,3170.95,3201.55,3167.23,3190.27
5/16/2017,801020,3130.58,3170.89,3106.4,3170.89
5/15/2017,801020,3105.55,3133.93,3104.31,3133.53
5/12/2017,801020,3092.99,3116.91,3081.78,3104.18
5/11/2017,801020,3103.23,3106.09,3044.38,3100.04
5/10/2017,801020,3151.99,3170.78,3116.02,3118.1
5/9/2017,801020,3129.13,3160.82,3119.73,3159.73
5/8/2017,801020,3169.68,3170.18,3135.79,3138.01
5/5/2017,801020,3227.38,3227.74,3176.23,3179.25
5/4/2017,801020,3266.17,3273.38,3241.37,3250.09
5/3/2017,801020,3287.26,3288.49,3259.06,3274.85
5/2/2017,801020,3295.66,3313.46,3285.61,3293.77
4/28/2017,801020,3271.79,3295.77,3271.79,3295.77
4/27/2017,801020,3260.14,3278.28,3212.5,3275.74
4/26/2017,801020,3262.53,3269.99,3253.03,3258.68
4/25/2017,801020,3261.07,3275.62,3251.56,3262.12
4/24/2017,801020,3338.28,3338.42,3263.07,3269.76
4/21/2017,801020,3342.91,3360.67,3332.13,3350.3
4/20/2017,801020,3366.78,3378.72,3315.4,3337.87
4/19/2017,801020,3431.24,3431.52,3349.63,3372.8
4/18/2017,801020,3480.53,3492.15,3452.61,3452.61
4/17/2017,801020,3516.78,3516.78,3478.43,3492.11
4/14/2017,801020,3553.11,3572.75,3529.88,3540.65
4/13/2017,801020,3525.86,3553.19,3524,3546.93
4/12/2017,801020,3541.47,3541.64,3514.15,3524.49
4/11/2017,801020,3542.26,3550.47,3487.11,3543.47
4/10/2017,801020,3557.46,3569.97,3538.05,3540.44
4/7/2017,801020,3538.54,3571.94,3533.93,3555.12
4/6/2017,801020,3550.95,3550.95,3530.73,3545.33
3/31/2017,801020,3450.11,3486.52,3449.41,3485.63
3/30/2017,801020,3494.4,3503.91,3444.31,3454.23
3/29/2017,801020,3483.11,3505.05,3471.98,3493.36
3/28/2017,801020,3480.49,3485.74,3470.68,3480.13
3/27/2017,801020,3518.13,3519.24,3481.15,3483.91
3/24/2017,801020,3509.92,3520.91,3491.14,3519.81
3/23/2017,801020,3523.8,3530.05,3487.47,3515.41
3/22/2017,801020,3528.91,3532.23,3498.69,3526.45
3/21/2017,801020,3555.29,3576.55,3543.47,3557.84
3/20/2017,801020,3542.79,3554.43,3513.65,3538.63
3/17/2017,801020,3522.5,3522.5,3474.93,3478.71
3/16/2017,801020,3490.48,3517.81,3490.48,3517.81
3/15/2017,801020,3471.61,3487.88,3470.05,3480.97
3/14/2017,801020,3475.36,3491.56,3464.85,3472.06
3/13/2017,801020,3435.41,3478.3,3415.54,3478.3
3/10/2017,801020,3444.86,3455.86,3433.63,3440.68
3/9/2017,801020,3489,3489.04,3433.28,3445.27
3/8/2017,801020,3520.64,3520.74,3490.82,3504.5
3/7/2017,801020,3534.45,3536.27,3511.1,3524.81
3/6/2017,801020,3498.13,3539.54,3497.93,3539.16
3/3/2017,801020,3502.83,3502.83,3476.27,3492.56
3/2/2017,801020,3545.98,3549.74,3517.73,3519.07
3/1/2017,801020,3521.16,3552.36,3517.49,3537.63
2/28/2017,801020,3501.16,3525.43,3495.91,3523.88
2/27/2017,801020,3525.53,3535.44,3496.12,3499.91
2/24/2017,801020,3533.72,3534.24,3501.49,3525.56
2/23/2017,801020,3571.28,3573.36,3532.28,3545.36
2/22/2017,801020,3563.27,3575.86,3553.5,3575.4
2/21/2017,801020,3553.23,3580.61,3538.27,3568.05
2/20/2017,801020,3510.07,3549.14,3505.73,3549.1
2/17/2017,801020,3573.3,3573.3,3507.62,3512.03
2/16/2017,801020,3527.7,3585.23,3527.7,3582.06
2/15/2017,801020,3561.53,3576.58,3525.3,3531.23
2/14/2017,801020,3555.72,3573.09,3543.4,3572.42
2/13/2017,801020,3546.94,3602.84,3535.39,3562.71
2/10/2017,801020,3482.58,3545.57,3482.49,3535.11
2/9/2017,801020,3463.25,3485.49,3461.71,3482.28
2/8/2017,801020,3439.62,3468.38,3415.42,3468.38
2/7/2017,801020,3448.74,3459.43,3433.69,3449.14
2/6/2017,801020,3445.64,3457.14,3424.39,3457.14
2/3/2017,801020,3474.71,3477.13,3438.05,3443.99
1/26/2017,801020,3450.57,3475.67,3443.34,3475.31
1/25/2017,801020,3455.44,3463.2,3441.75,3447.36
1/24/2017,801020,3432.16,3473.02,3430.33,3460.83
1/23/2017,801020,3397.94,3447.91,3397.87,3436.23
1/20/2017,801020,3365.01,3403.5,3361.28,3400.64
1/19/2017,801020,3379.06,3379.65,3355.24,3371.53
1/18/2017,801020,3376.3,3403.36,3367.54,3391.35
1/17/2017,801020,3355.02,3385.25,3320.86,3384.75
1/16/2017,801020,3428.52,3438.22,3288.48,3380.62
1/13/2017,801020,3457.78,3468.78,3421.06,3427.95
1/12/2017,801020,3494.09,3511.17,3458.76,3461.46
1/11/2017,801020,3533.65,3561.05,3499.14,3499.16
1/10/2017,801020,3522.36,3568.13,3510.09,3542.4
1/9/2017,801020,3508.59,3535.96,3508.59,3529.91
1/6/2017,801020,3515.63,3536.15,3510.84,3521.63
1/5/2017,801020,3495.34,3527.74,3494.34,3518.16
1/4/2017,801020,3458.34,3491.71,3455.41,3490.29
1/3/2017,801020,3428.34,3461.7,3428.28,3461.7
12/30/2016,801020,3423.35,3437.62,3414.34,3426.97
12/29/2016,801020,3416.32,3448.1,3409.53,3421.34
12/28/2016,801020,3439.4,3458.09,3418.11,3424.18
12/27/2016,801020,3416.84,3439.69,3415.17,3429.21
12/26/2016,801020,3422.82,3426.53,3364.2,3426.44
12/23/2016,801020,3500.17,3502.39,3435.91,3443.12
12/22/2016,801020,3509.13,3518.88,3489.77,3506.38
12/21/2016,801020,3487.4,3523.42,3487.33,3519.21
12/20/2016,801020,3507.85,3507.85,3454.66,3477.04
12/19/2016,801020,3495.73,3523.77,3479.86,3513.02
12/16/2016,801020,3482.13,3496.32,3468.76,3490.27
12/15/2016,801020,3462.11,3506.57,3461.04,3493.23
12/14/2016,801020,3482.8,3524.08,3466.19,3483.13
12/13/2016,801020,3448.44,3495.01,3419.95,3495.01
12/12/2016,801020,3619.43,3638.93,3462.16,3465.11
12/9/2016,801020,3589.35,3608.85,3582.05,3597.77
12/8/2016,801020,3621.22,3632.32,3596.33,3601.76
12/7/2016,801020,3583.33,3632.95,3568.13,3632.51
12/6/2016,801020,3579.01,3609.88,3577.27,3580.72
12/5/2016,801020,3551.57,3587.89,3548.54,3575.01
12/2/2016,801020,3633.81,3675.39,3588.75,3594.37
12/1/2016,801020,3636.44,3648.03,3620.14,3636.85
11/30/2016,801020,3646.94,3646.99,3572.31,3589.97
11/29/2016,801020,3737.64,3737.64,3670.66,3673.55
11/28/2016,801020,3729.6,3778.45,3727.12,3760.63
11/25/2016,801020,3720.52,3733.35,3640.71,3732.34
11/24/2016,801020,3776.94,3795.92,3715.48,3726.67
11/23/2016,801020,3771.43,3785.2,3720.82,3733.23
11/22/2016,801020,3703.9,3774.83,3703.9,3773.12
11/21/2016,801020,3652.22,3695.21,3651.55,3668.43
11/18/2016,801020,3704.7,3704.7,3650.54,3658.68
11/17/2016,801020,3694.98,3724.96,3674.72,3714.1
11/16/2016,801020,3719.92,3723.63,3684.55,3713.98
11/15/2016,801020,3765.07,3786.45,3705.14,3720.1
11/14/2016,801020,3675.43,3813.83,3675.43,3772.76
11/11/2016,801020,3644.38,3742.82,3631.86,3719.11
11/10/2016,801020,3638.38,3662.79,3625.99,3647.63
11/9/2016,801020,3607.32,3629.5,3545.48,3611.2
11/8/2016,801020,3642.2,3646.73,3594.91,3603.31
11/7/2016,801020,3586.99,3677.07,3586.99,3637.59
11/4/2016,801020,3554.5,3601.16,3553.37,3573.21
11/3/2016,801020,3520.34,3554.7,3497.73,3549.87
11/2/2016,801020,3579.31,3608.16,3527.7,3533.16
11/1/2016,801020,3561.51,3592.45,3547.77,3581.43
10/31/2016,801020,3564.33,3568.45,3540.64,3568.45
10/28/2016,801020,3578.82,3596.7,3563.97,3575.32
10/27/2016,801020,3607,3627.67,3569.04,3591.88
10/26/2016,801020,3650.05,3650.05,3602.49,3610.57
10/25/2016,801020,3606.36,3677.67,3591.38,3665.15
10/24/2016,801020,3474.09,3609.12,3474.09,3595.19
10/21/2016,801020,3454.35,3475.87,3434.24,3462.57
10/20/2016,801020,3471.67,3471.71,3446.38,3462.79
10/19/2016,801020,3488.72,3506.97,3455.09,3465.61
10/18/2016,801020,3404.24,3457.1,3400.82,3457.1
10/17/2016,801020,3433.73,3450.89,3402.33,3412.08
10/14/2016,801020,3416.86,3422.19,3382.69,3422.19
10/13/2016,801020,3431.73,3446.68,3415.81,3419.72
10/12/2016,801020,3417.12,3428.32,3407.28,3427.11
10/11/2016,801020,3402.27,3435.6,3395.03,3435.47
10/10/2016,801020,3401.99,3415.8,3375.43,3396.66
9/30/2016,801020,3328.39,3351.74,3326.41,3351.04
9/29/2016,801020,3324.81,3357,3324.25,3339.59
9/28/2016,801020,3292.06,3303.15,3282.55,3289.2
9/27/2016,801020,3269.86,3286.85,3246.57,3286.52
9/26/2016,801020,3316.21,3331.72,3273.15,3274.63
9/23/2016,801020,3316.06,3321.84,3308.33,3311.05
9/22/2016,801020,3322.22,3339.69,3313.43,3314.15
9/21/2016,801020,3299.75,3314.51,3292.12,3303.77
9/20/2016,801020,3289.54,3308.75,3278.99,3306.17
9/19/2016,801020,3256.88,3285,3256.88,3285
9/14/2016,801020,3248.98,3259.45,3237.1,3247.28
9/13/2016,801020,3262.58,3268.92,3243.97,3261.61
9/12/2016,801020,3298.53,3299.99,3236.89,3251.72
9/9/2016,801020,3374.46,3390.22,3348.43,3348.43
9/8/2016,801020,3335.13,3373.02,3330.28,3372.85
9/7/2016,801020,3360.09,3362.58,3337.18,3341.33
9/6/2016,801020,3342.15,3369.88,3327.11,3369.14
9/5/2016,801020,3317.45,3371.28,3317.34,3343.62
9/2/2016,801020,3292.47,3315.09,3289.04,3305.95
9/1/2016,801020,3340.86,3340.86,3300.76,3300.76
8/31/2016,801020,3339.08,3348.68,3328.35,3347.88
8/30/2016,801020,3323.68,3342.34,3323.47,3337.02
8/29/2016,801020,3312.21,3324.13,3307.89,3322.11
8/26/2016,801020,3318.2,3331.29,3310.16,3315.46
8/25/2016,801020,3319.8,3330.57,3291.72,3313.6
8/24/2016,801020,3343.79,3350.27,3328.51,3335.85
8/23/2016,801020,3349,3358.82,3325.76,3343.28
8/22/2016,801020,3383.84,3390.77,3356.36,3357.83
8/19/2016,801020,3390.66,3400.94,3361.01,3390.2
8/18/2016,801020,3412.05,3460.96,3380.78,3393.34
8/17/2016,801020,3432.88,3432.88,3397.37,3417.44
8/16/2016,801020,3398.08,3460.47,3397.73,3435.6
8/15/2016,801020,3350.71,3414.66,3336.44,3399.13
8/12/2016,801020,3314.09,3353.59,3301.28,3350.1
8/11/2016,801020,3349.5,3356.13,3313.4,3319.2
8/10/2016,801020,3352.5,3428.86,3349.44,3363.33
8/9/2016,801020,3342.91,3358.89,3329.4,3354.2
8/8/2016,801020,3249,3347.9,3248.41,3347.66
8/5/2016,801020,3243.93,3247.74,3228.56,3240.24
8/4/2016,801020,3241.22,3251.95,3231.49,3247.02
8/3/2016,801020,3221.33,3244.65,3214.57,3237.05
8/2/2016,801020,3205.02,3233.08,3200.95,3233.08
8/1/2016,801020,3214.22,3220.97,3165.78,3208.2
7/29/2016,801020,3222.41,3240.06,3211.09,3218.51
7/28/2016,801020,3214.53,3248.31,3196.77,3227.03
7/27/2016,801020,3347.9,3351.05,3182.89,3222.71
7/26/2016,801020,3298.89,3343.55,3298.53,3343.55
7/25/2016,801020,3306.74,3313.2,3283.6,3298.16
7/22/2016,801020,3334.49,3334.63,3295.71,3301.28
7/21/2016,801020,3323.8,3353.99,3313.27,3328.36
7/20/2016,801020,3330.97,3347.06,3317.26,3319.45
7/19/2016,801020,3320.93,3332.05,3295.64,3332.05
7/18/2016,801020,3357.54,3357.83,3312.5,3324.11
7/15/2016,801020,3365.89,3396.74,3346.2,3364.78
7/14/2016,801020,3376.99,3379.44,3340.4,3362.14
7/13/2016,801020,3398.01,3399.52,3351.74,3392.91
7/12/2016,801020,3276.52,3409.3,3276.52,3395.29
7/11/2016,801020,3229.72,3304.44,3229.72,3277.44
7/8/2016,801020,3242.7,3244.92,3216.53,3219.5
7/7/2016,801020,3230.19,3268.28,3223.55,3254.64
7/6/2016,801020,3207.37,3237.91,3190.67,3231.07
7/5/2016,801020,3209.9,3240.02,3209.9,3223.07
7/1/2016,801020,3129.02,3153.17,3120.41,3126.08
6/30/2016,801020,3139.66,3141.93,3118.39,3125.82
6/29/2016,801020,3135.87,3147.59,3120.91,3136.06
6/28/2016,801020,3113.59,3126.32,3099.14,3126.17
6/27/2016,801020,3036.72,3132.03,3036.72,3124.2
6/24/2016,801020,3085.36,3097.9,2989.59,3052.7
6/23/2016,801020,3086.14,3118.67,3073.65,3086.07
6/22/2016,801020,3019.7,3090.34,3019.66,3090.34
6/21/2016,801020,3047.52,3060.91,3010.76,3020.38
6/20/2016,801020,3039.14,3045.03,3017.87,3033.43
6/17/2016,801020,3002.67,3073.53,3002.57,3052.11
6/16/2016,801020,3014.02,3017.34,2991.33,2999.18
6/15/2016,801020,2947.55,3031.45,2942.59,3022.22
6/14/2016,801020,2971.59,2986.38,2954.88,2972.43
6/13/2016,801020,3064.29,3067.1,2978.44,2979.72
6/8/2016,801020,3099.72,3111.61,3080.83,3101.9
6/7/2016,801020,3105.8,3109.72,3094.91,3105.42
6/6/2016,801020,3108.05,3113.51,3093.05,3104.3
6/3/2016,801020,3112.59,3118.32,3090.21,3108.38
6/2/2016,801020,3102.93,3121.78,3093.86,3117.18
6/1/2016,801020,3088.62,3125.83,3084.92,3105
5/31/2016,801020,3003.03,3093.16,3002.25,3092.79
5/30/2016,801020,3008.86,3018.05,2984.48,2998.34
5/27/2016,801020,3022.8,3035.85,3009.75,3019.77
5/26/2016,801020,3015.42,3034.8,2979.53,3034.8
5/25/2016,801020,3018.16,3028.82,2993.28,3010.57
5/24/2016,801020,3020.49,3020.59,2977.39,3002.66
5/23/2016,801020,3006.42,3027.77,3006.05,3027.49
5/20/2016,801020,2968.01,3005.05,2956.11,3004.85
5/19/2016,801020,2985.61,3014.6,2985.14,2989.08
5/18/2016,801020,3029.89,3031.8,2952.25,2986.07
5/17/2016,801020,3048.03,3083.98,3047.83,3058.68
5/16/2016,801020,3001.43,3041.75,2983.09,3040.92
5/13/2016,801020,3009.59,3036.7,2992.82,3010.12
5/12/2016,801020,2999.36,3026.07,2956.02,3025.99
5/11/2016,801020,3055.23,3059.84,3013.9,3026.91
5/10/2016,801020,3036.92,3056.29,3023.55,3034.12
5/9/2016,801020,3186.26,3186.26,3044.75,3055.64
5/6/2016,801020,3329.14,3333.5,3206.54,3206.54
5/5/2016,801020,3313.95,3335.67,3295.2,3334.76
5/4/2016,801020,3334.23,3340.6,3302.95,3320.74
5/3/2016,801020,3315.1,3355.91,3294.27,3355.91
4/29/2016,801020,3303.77,3340.75,3301.4,3330.01
4/28/2016,801020,3312.74,3329.01,3268.14,3323.18
4/27/2016,801020,3359.48,3361.54,3308.15,3316.02
4/26/2016,801020,3355.19,3366.81,3313.2,3357.42
4/25/2016,801020,3325.63,3361.71,3299,3357.3
4/22/2016,801020,3293.81,3342.03,3281.16,3338.94
4/21/2016,801020,3311.32,3398.16,3308.7,3343.39
4/20/2016,801020,3429.7,3440.43,3239.7,3314.77
4/15/2016,801020,3462.91,3471.14,3431.27,3442.77
4/14/2016,801020,3465.21,3466.7,3424.19,3453.13
4/13/2016,801020,3430.55,3527.1,3430.12,3460.38
4/12/2016,801020,3327.79,3364.24,3297.45,3363.7
4/11/2016,801020,3292.8,3360.43,3292.77,3329.74
4/8/2016,801020,3257.59,3270.94,3234.53,3268.33
4/7/2016,801020,3322.67,3331.46,3277.79,3286
4/6/2016,801020,3303.69,3331.46,3288.53,3311.15
4/5/2016,801020,3267.54,3328.05,3258.84,3321.35
4/1/2016,801020,3231.23,3264.27,3217.66,3263.64
3/31/2016,801020,3244.79,3257.93,3218.2,3239.01
3/30/2016,801020,3175.68,3241.54,3175.47,3241.54
3/29/2016,801020,3199.44,3202.59,3142.62,3157.49
3/28/2016,801020,3230.53,3250.88,3195.66,3201.38
3/25/2016,801020,3207.97,3226.52,3193.18,3222.39
3/24/2016,801020,3252.6,3252.84,3210.03,3210.43
3/23/2016,801020,3265.2,3295.24,3256.78,3283.14
3/22/2016,801020,3287.33,3299.5,3263.37,3273.34
3/21/2016,801020,3269.67,3313.97,3246.21,3312.89
3/18/2016,801020,3201.77,3269.46,3197.31,3252.76
3/17/2016,801020,3143.79,3195.38,3131.82,3183.32
3/16/2016,801020,3138.09,3158.63,3105.47,3119.15
3/15/2016,801020,3159.53,3164.76,3115.22,3134.09
3/14/2016,801020,3139.07,3209.13,3125.86,3173.78
3/11/2016,801020,3086.12,3131.52,3071.26,3113.8
3/10/2016,801020,3202.83,3209.18,3110.15,3114.2
3/9/2016,801020,3220.83,3239.95,3160.21,3195.35
3/8/2016,801020,3415.65,3420.64,3296.03,3351.17
3/7/2016,801020,3337.09,3362.22,3291.15,3342.66
3/4/2016,801020,3296.15,3344.19,3208.81,3281.79
3/3/2016,801020,3302.7,3353.8,3289.9,3308.19
3/2/2016,801020,3142.62,3318.31,3142.62,3315.45
3/1/2016,801020,3086.88,3177.89,3066.98,3163.72
2/29/2016,801020,3137.18,3170.91,2993.61,3101.15
2/26/2016,801020,3101.29,3186.14,3044.09,3157.11
2/25/2016,801020,3285.82,3286.29,3048.68,3062.32
2/24/2016,801020,3242.65,3299.37,3238.45,3297.69
2/23/2016,801020,3234.16,3280.42,3218.91,3273.06
2/22/2016,801020,3159.3,3281.88,3153.48,3238.92
2/19/2016,801020,3112.83,3154.59,3108.89,3129.67
2/18/2016,801020,3147.22,3212.48,3125.7,3130.73
2/17/2016,801020,3072.6,3127.23,3067.42,3126.84
2/16/2016,801020,2999.05,3101.69,2999.05,3091.15
2/15/2016,801020,2904.44,3011.08,2903.01,2990.81
2/5/2016,801020,2997.14,3023.41,2982.73,2990.71
2/4/2016,801020,2969.05,3009.17,2967.68,2992.63
2/3/2016,801020,2941.63,2954.49,2888.61,2946.13
2/2/2016,801020,2919.21,2987.35,2919.18,2983.97
2/1/2016,801020,3017,3025.85,2886.18,2930.07
1/29/2016,801020,2951.76,3055.7,2924.27,3030.57
1/28/2016,801020,3031.57,3078.61,2957.9,2960.61
1/27/2016,801020,3027.57,3093.81,2946.34,3070.07
1/26/2016,801020,3186.48,3199.88,3005.73,3009.38
1/25/2016,801020,3210.94,3282.97,3204.4,3246.22
1/22/2016,801020,3129.57,3179.73,3078.74,3154.65
1/21/2016,801020,3116.55,3202.54,3066.9,3066.9
1/20/2016,801020,3171.88,3198.7,3114.07,3163.41
1/19/2016,801020,3091.33,3196.39,3087.75,3194.07
1/18/2016,801020,3050.18,3139.28,3032.18,3097.07
1/15/2016,801020,3244.25,3271.76,3099.32,3122.97
1/14/2016,801020,3074.95,3314.15,3056,3284.58
1/13/2016,801020,3266.2,3362.29,3193.09,3193.09
1/12/2016,801020,3264.64,3305.09,3168.25,3270.6
1/11/2016,801020,3471.27,3486.23,3300.31,3303.79
1/8/2016,801020,3416,3538.26,3304.34,3510.94
1/7/2016,801020,3546.05,3573.78,3307.38,3312.51
1/6/2016,801020,3367.05,3584.93,3362.01,3584.93
1/5/2016,801020,3255.17,3399.42,3250.65,3362.69
1/4/2016,801020,3630.72,3636.54,3367.91,3368.66
12/31/2015,801020,3680.8,3702.63,3636.19,3636.29
12/30/2015,801020,3675.57,3686.41,3653.52,3682.41
12/29/2015,801020,3627.35,3673.86,3606.27,3673.86
12/28/2015,801020,3739.39,3739.64,3628.84,3628.84
12/25/2015,801020,3723.35,3739,3703.28,3738.18
12/24/2015,801020,3745.48,3759.19,3691.8,3728.69
12/23/2015,801020,3800.44,3816.16,3743.92,3751.27
12/22/2015,801020,3766.32,3808.07,3760.24,3805.88
12/21/2015,801020,3708.59,3773.18,3700.4,3764.53
12/18/2015,801020,3688.46,3710.64,3676.59,3704.24
12/17/2015,801020,3611.12,3685.64,3609.71,3678.2
12/16/2015,801020,3574.02,3622.15,3574.02,3599.08
12/15/2015,801020,3573.88,3581.35,3547.53,3561.82
12/14/2015,801020,3446.48,3575.49,3442.95,3575.49
12/11/2015,801020,3493.05,3506.2,3444.98,3475.99
12/10/2015,801020,3523.07,3548.33,3500.43,3504.03
12/9/2015,801020,3507.67,3544.76,3500.3,3515.04
12/8/2015,801020,3585.84,3585.84,3511.49,3513.76
12/7/2015,801020,3610.79,3622.76,3590.64,3616.94
12/4/2015,801020,3630.38,3656.06,3583.35,3607.28
12/3/2015,801020,3579.36,3653.32,3574.64,3648.81
12/2/2015,801020,3531.82,3591.28,3496.49,3589.39
12/1/2015,801020,3541.14,3566.05,3509.84,3545.22
11/30/2015,801020,3554.31,3586.35,3410.89,3547.16
11/27/2015,801020,3781.54,3789.8,3537.7,3552.52
11/26/2015,801020,3785.51,3846.4,3781.89,3797.07
11/25/2015,801020,3732.24,3773.29,3728.86,3773.29
11/24/2015,801020,3737.02,3737.26,3678.83,3735.43
11/23/2015,801020,3774.59,3799.39,3728.47,3738.68
11/20/2015,801020,3777.32,3807.03,3757.95,3783.17
11/19/2015,801020,3727.17,3776.3,3709.87,3776.3
11/18/2015,801020,3760.29,3770.75,3712.31,3719.64
11/17/2015,801020,3782.6,3843.54,3757.59,3765.97
11/16/2015,801020,3667.43,3761.49,3666.2,3761.49
11/13/2015,801020,3787.66,3804.19,3723.6,3725.67
11/12/2015,801020,3841.93,3863.31,3788.04,3823.03
